data_hora,loja,modelo,preco,titulo_produto,url
2026-08-24T22:46:13,Kabum,RTX 5070 12GB,4999.99,"Placa de Vídeo MSI GeForce RTX 5070 12G VENTUS 2X OC,12 GB GDDR7, 28Gbps, NVIDIA GeForce RTX 5070- G5070-12V2C",https://www.kabum.com.br/produto/725587/placa-de-video-msi-geforce-rtx-5070-12g-ventus-2x-oc-12-gb-gddr7-28gbps-nvidia-geforce-rtx-5070-g5070-12v2c
2026-08-24T22:46:17,Terabyte,RTX 5070 12GB,4899.9,Placa de Vídeo Palit RTX 5070 White OC 12GB GDDR7 | Terabyte,https://www.terabyteshop.com.br/produto/40135/placa-de-video-palit-nvidia-geforce-rtx-5070-white-oc-12gb-gddr7-dlss-ray-tracing-ne75070u19k9-gb2050w
2026-08-24T22:46:20,Promotech (menor preço),RTX 5070 12GB,4999.99,"PNY RTX 5070 OC R$ 4.999,99 ou R$ 4.999,90 parcelado Ver Ofertas",https://promotech.app.br/busca?q=RTX+5070
2026-08-24T22:46:23,Buscapé (menor preço),PS5 Edição Digital 825GB,4231.91, PlayStation 5 Edição Digital 825GB,https://www.buscape.com.br/console-de-video-game/console-playstation-5-edicao-digital-sony-4k?_lc=88&experiencevariant=cro-12-2&searchterm=ps5%2Bconsole
2026-08-24T22:46:26,Buscapé (menor preço),PS5 Slim 1TB,4299.9, Playstation 5 Slim Edição Digital 1TB,https://www.buscape.com.br/console-de-video-game/pre-venda-console-playstation-5-slim-1-tb-sony-1214a-4k?_lc=88&experiencevariant=cro-12-2&searchterm=ps5%2Bconsole
2026-08-24T22:50:13,Kabum,RX 9070 XT 16GB,4999.99,"Placa de Vídeo ASRock Radeon RX 9070 XT Challenger, AMD, 16GB - 90-GA61ZZ-00UANF",https://www.kabum.com.br/produto/921271/placa-de-video-asrock-radeon-rx-9070-xt-challenger-amd-16gb-90-ga61zz-00uanf
2026-08-24T22:50:16,Terabyte,RX 9070 XT 16GB,5099.9,Placa de Vídeo ASRock RX 9070 XT Challenger 16GB GDDR6 | Terabyte,https://www.terabyteshop.com.br/produto/38584/placa-de-video-asrock-amd-radeon-rx-9070-xt-challenger-16gb-gddr6-fsr-ray-tracing-90-ga61zz-00uanf
2026-08-24T22:50:21,Promotech (menor preço),RX 9070 XT 16GB,4899.89,"ASRock RX 9070 XT Challenger R$ 4.899,89 ou R$ 5.500,00 parcelado Ver Ofertas",https://promotech.app.br/busca?q=Rx+9070+XT
2026-08-24T22:50:24,Kabum,RTX 5070 Ti 16GB,7649.91,"Placa De Video Msi Geforce RTX 5070 Ti Shadow 3x Oc, 16gb, Gddr7, 256-bit, G507t-16s3c",https://www.kabum.com.br/produto/779497/placa-de-video-msi-geforce-rtx-5070-ti-shadow-3x-oc-16gb-gddr7-256-bit-g507t-16s3c
2026-08-24T22:50:27,Terabyte,RTX 5070 Ti 16GB,8549.91,GPU MSI RTX 5070 Ti Shadow 3X OC 16GB GDDR7 | Terabyte,https://www.terabyteshop.com.br/produto/35475/placa-de-video-msi-nvidia-geforce-rtx-5070-ti-shadow-3x-oc-16gb-gddr7-dlss-ray-tracing-912-v531-097
2026-08-24T22:50:33,Promotech (menor preço),RTX 5070 Ti 16GB,7083.08,"MSI RTX 5070 Ti Shadow 3X OC R$ 7.083,08 ou R$ 7.699,00 parcelado Ver Ofertas",https://promotech.app.br/busca?q=RTX+5070+TI
2026-08-24T22:50:37,Kabum,RTX 5070 12GB,4999.99,"Placa de Vídeo MSI GeForce RTX 5070 12G VENTUS 2X OC,12 GB GDDR7, 28Gbps, NVIDIA GeForce RTX 5070- G5070-12V2C",https://www.kabum.com.br/produto/725587/placa-de-video-msi-geforce-rtx-5070-12g-ventus-2x-oc-12-gb-gddr7-28gbps-nvidia-geforce-rtx-5070-g5070-12v2c
2026-08-24T22:50:42,Terabyte,RTX 5070 12GB,4899.9,Placa de Vídeo Palit RTX 5070 White OC 12GB GDDR7 | Terabyte,https://www.terabyteshop.com.br/produto/40135/placa-de-video-palit-nvidia-geforce-rtx-5070-white-oc-12gb-gddr7-dlss-ray-tracing-ne75070u19k9-gb2050w
2026-08-24T22:50:44,Promotech (menor preço),RTX 5070 12GB,4999.99,"PNY RTX 5070 OC R$ 4.999,99 ou R$ 4.999,90 parcelado Ver Ofertas",https://promotech.app.br/busca?q=RTX+5070
2026-08-24T22:50:48,Buscapé (menor preço),PS5 Edição Digital 825GB,4231.91, PlayStation 5 Edição Digital 825GB,https://www.buscape.com.br/console-de-video-game/console-playstation-5-edicao-digital-sony-4k?_lc=88&experiencevariant=cro-12-2&searchterm=ps5%2Bconsole
2026-08-24T22:50:52,Buscapé (menor preço),PS5 Slim 1TB,4299.9, Playstation 5 Slim Edição Digital 1TB,https://www.buscape.com.br/console-de-video-game/pre-venda-console-playstation-5-slim-1-tb-sony-1214a-4k?_lc=88&experiencevariant=cro-12-2&searchterm=ps5%2Bconsole
2026-08-26T13:28:06,Kabum,RX 9070 XT 16GB,4999.99,"Placa de Vídeo ASRock Radeon RX 9070 XT Challenger, AMD, 16GB - 90-GA61ZZ-00UANF",https://www.kabum.com.br/produto/921271/placa-de-video-asrock-radeon-rx-9070-xt-challenger-amd-16gb-90-ga61zz-00uanf
2026-08-26T13:28:10,Terabyte,RX 9070 XT 16GB,5099.9,Placa de Vídeo ASRock RX 9070 XT Challenger 16GB GDDR6 | Terabyte,https://www.terabyteshop.com.br/produto/38584/placa-de-video-asrock-amd-radeon-rx-9070-xt-challenger-16gb-gddr6-fsr-ray-tracing-90-ga61zz-00uanf
2026-08-26T13:28:13,Promotech (menor preço),RX 9070 XT 16GB,4899.89,"ASRock RX 9070 XT Challenger R$ 4.899,89 ou R$ 5.445,00 parcelado Ver Ofertas",https://promotech.app.br/busca?q=Rx+9070+XT
2026-08-26T13:28:19,Kabum,RTX 5070 Ti 16GB,7649.91,"Placa De Video Msi Geforce RTX 5070 Ti Shadow 3x Oc, 16gb, Gddr7, 256-bit, G507t-16s3c",https://www.kabum.com.br/produto/779497/placa-de-video-msi-geforce-rtx-5070-ti-shadow-3x-oc-16gb-gddr7-256-bit-g507t-16s3c
2026-08-26T13:28:23,Terabyte,RTX 5070 Ti 16GB,8549.91,GPU MSI RTX 5070 Ti Shadow 3X OC 16GB GDDR7 | Terabyte,https://www.terabyteshop.com.br/produto/35475/placa-de-video-msi-nvidia-geforce-rtx-5070-ti-shadow-3x-oc-16gb-gddr7-dlss-ray-tracing-912-v531-097
2026-08-26T13:28:26,Promotech (menor preço),RTX 5070 Ti 16GB,7083.08,"MSI RTX 5070 Ti Shadow 3X OC R$ 7.083,08 ou R$ 7.699,00 parcelado Ver Ofertas",https://promotech.app.br/busca?q=RTX+5070+TI
2026-08-26T13:28:30,Kabum,RTX 5070 12GB,4999.99,"Placa de Vídeo MSI GeForce RTX 5070 12G VENTUS 2X OC,12 GB GDDR7, 28Gbps, NVIDIA GeForce RTX 5070- G5070-12V2C",https://www.kabum.com.br/produto/725587/placa-de-video-msi-geforce-rtx-5070-12g-ventus-2x-oc-12-gb-gddr7-28gbps-nvidia-geforce-rtx-5070-g5070-12v2c
2026-08-26T13:28:36,Terabyte,RTX 5070 12GB,4899.9,Placa de Vídeo Palit RTX 5070 White OC 12GB GDDR7 | Terabyte,https://www.terabyteshop.com.br/produto/40135/placa-de-video-palit-nvidia-geforce-rtx-5070-white-oc-12gb-gddr7-dlss-ray-tracing-ne75070u19k9-gb2050w
2026-08-26T13:28:41,Promotech (menor preço),RTX 5070 12GB,4699.99,"PNY RTX 5070 OC R$ 4.699,99 ou R$ 5.529,36 parcelado Ver Ofertas",https://promotech.app.br/busca?q=RTX+5070
2026-08-26T13:28:47,Buscapé (menor preço),PS5 Edição Digital 825GB,4231.91, PlayStation 5 Edição Digital 825GB,https://www.buscape.com.br/console-de-video-game/console-playstation-5-edicao-digital-sony-4k?_lc=88&experiencevariant=cro-12-2&searchterm=ps5%2Bconsole
2026-08-26T13:28:51,Buscapé (menor preço),PS5 Slim 1TB,4299.9, Playstation 5 Slim Edição Digital 1TB,https://www.buscape.com.br/console-de-video-game/pre-venda-console-playstation-5-slim-1-tb-sony-1214a-4k?_lc=88&experiencevariant=cro-12-2&searchterm=ps5%2Bconsole
2026-08-26T13:40:30,Kabum,RX 9070 XT 16GB,4999.99,"Placa de Vídeo ASRock Radeon RX 9070 XT Challenger, AMD, 16GB - 90-GA61ZZ-00UANF",https://www.kabum.com.br/produto/921271/placa-de-video-asrock-radeon-rx-9070-xt-challenger-amd-16gb-90-ga61zz-00uanf
2026-08-26T13:40:35,Terabyte,RX 9070 XT 16GB,5099.9,Placa de Vídeo ASRock RX 9070 XT Challenger 16GB GDDR6 | Terabyte,https://www.terabyteshop.com.br/produto/38584/placa-de-video-asrock-amd-radeon-rx-9070-xt-challenger-16gb-gddr6-fsr-ray-tracing-90-ga61zz-00uanf
2026-08-26T13:40:39,Promotech (menor preço),RX 9070 XT 16GB,4899.89,"ASRock RX 9070 XT Challenger R$ 4.899,89 ou R$ 5.445,00 parcelado Ver Ofertas",https://promotech.app.br/busca?q=Rx+9070+XT
2026-08-26T13:40:43,Kabum,RTX 5070 Ti 16GB,7649.91,"Placa De Video Msi Geforce RTX 5070 Ti Shadow 3x Oc, 16gb, Gddr7, 256-bit, G507t-16s3c",https://www.kabum.com.br/produto/779497/placa-de-video-msi-geforce-rtx-5070-ti-shadow-3x-oc-16gb-gddr7-256-bit-g507t-16s3c
2026-08-26T13:40:48,Terabyte,RTX 5070 Ti 16GB,8549.91,GPU MSI RTX 5070 Ti Shadow 3X OC 16GB GDDR7 | Terabyte,https://www.terabyteshop.com.br/produto/35475/placa-de-video-msi-nvidia-geforce-rtx-5070-ti-shadow-3x-oc-16gb-gddr7-dlss-ray-tracing-912-v531-097
2026-08-26T13:40:53,Promotech (menor preço),RTX 5070 Ti 16GB,7083.08,"MSI RTX 5070 Ti Shadow 3X OC R$ 7.083,08 ou R$ 7.699,00 parcelado Ver Ofertas",https://promotech.app.br/busca?q=RTX+5070+TI
2026-08-26T13:40:59,Kabum,RTX 5070 12GB,4999.99,"Placa de Vídeo MSI GeForce RTX 5070 12G VENTUS 2X OC,12 GB GDDR7, 28Gbps, NVIDIA GeForce RTX 5070- G5070-12V2C",https://www.kabum.com.br/produto/725587/placa-de-video-msi-geforce-rtx-5070-12g-ventus-2x-oc-12-gb-gddr7-28gbps-nvidia-geforce-rtx-5070-g5070-12v2c
2026-08-26T13:41:03,Terabyte,RTX 5070 12GB,4899.9,Placa de Vídeo Palit RTX 5070 White OC 12GB GDDR7 | Terabyte,https://www.terabyteshop.com.br/produto/40135/placa-de-video-palit-nvidia-geforce-rtx-5070-white-oc-12gb-gddr7-dlss-ray-tracing-ne75070u19k9-gb2050w
2026-08-26T13:41:06,Promotech (menor preço),RTX 5070 12GB,4699.99,"PNY RTX 5070 OC R$ 4.699,99 ou R$ 5.529,36 parcelado Ver Ofertas",https://promotech.app.br/busca?q=RTX+5070
2026-08-26T13:41:10,Buscapé (menor preço),PS5 Edição Digital 825GB,4231.91, PlayStation 5 Edição Digital 825GB,https://www.buscape.com.br/console-de-video-game/console-playstation-5-edicao-digital-sony-4k?_lc=88&experiencevariant=cro-12-2&searchterm=ps5%2Bconsole
2026-08-26T13:41:15,Buscapé (menor preço),PS5 Slim 1TB,4299.9, Playstation 5 Slim Edição Digital 1TB,https://www.buscape.com.br/console-de-video-game/pre-venda-console-playstation-5-slim-1-tb-sony-1214a-4k?_lc=88&experiencevariant=cro-12-2&searchterm=ps5%2Bconsole
